2.9131e+00,6.7423e-02,-1.0015e-01,1.5409e-01,-3.7196e-07,-1.1625e-06,1.7905e-01,2.6571e-03,-4.2267e-09,5.6114e-07,-6.7068e-01,3.8259e-02,-4.3338e-08,-3.2085e-08,-4.2831e-07,-1.0942e-06,-3.4688e-08,2.7360e-02,1.3952e-08,6.1915e-07,-5.2948e-01,4.2876e-02,-6.5079e-08,-3.8532e-08,-3.5501e-07,-5.9113e-07,-6.2512e-08,4.6451e-03,1.4704e-02,6.1403e-07,-5.1266e-01,7.6853e-02,-5.1435e-08,-3.9324e-08,-3.4795e-07,-5.5703e-07,-6.8671e-08,7.9893e-03,3.8565e-03,6.9248e-07,-5.7297e-01,1.2445e-01,-2.7970e-03,-1.9001e-08,-3.4500e-07,-5.4953e-07,-2.0342e-07,3.5752e-03,1.3429e-02,7.0163e-07
6.7423e-02,2.1092e+00,-1.1735e-02,9.5367e-02,1.0663e-01,6.2786e-07,2.4975e-02,5.3269e-06,-1.9376e-02,2.5688e-02,5.5395e-02,-5.6237e-01,-1.8148e-08,9.5290e-09,6.9454e-08,5.7022e-07,-4.3496e-08,5.6455e-06,-4.6043e-09,-3.9809e-08,6.6654e-02,-3.5089e-01,-8.9929e-09,2.6123e-08,2.4733e-09,1.3825e-07,-7.1736e-08,5.8303e-06,6.8688e-10,-7.2194e-08,5.0479e-02,-3.3151e-01,-3.7753e-08,2.3920e-08,-2.9345e-09,1.0728e-07,-9.5064e-09,4.5160e-06,1.0767e-08,-1.7831e-07,9.9685e-02,-4.5782e-01,-8.2762e-08,3.8281e-09,3.0913e-10,1.0216e-07,1.9585e-07,4.0565e-06,-3.6054e-03,-1.8345e-07
-1.0015e-01,-1.1735e-02,2.3016e+00,1.6691e-08,1.2303e-01,-6.3677e-08,7.3305e-07,2.5623e-05,-5.7426e-09,1.1503e-02,-4.0548e-08,-2.4790e-08,-6.4873e-01,-1.5639e-02,-4.2243e-08,-1.3019e-02,-5.9516e-08,2.8386e-05,4.1747e-02,-1.0798e-07,5.1546e-08,-5.8384e-09,-4.5286e-01,-1.7146e-02,-5.8997e-09,-1.8649e-02,-4.3578e-07,2.8611e-05,-1.1742e-08,-1.7807e-07,1.0956e-07,3.1672e-08,-4.4117e-01,-2.7046e-02,-1.5733e-08,-3.4751e-02,-1.8317e-07,2.5287e-05,1.3347e-02,-1.5240e-07,-2.0905e-02,-2.1477e-08,-6.1573e-01,-1.1890e-02,-1.4618e-08,-2.4028e-04,4.4908e-03,2.2683e-05,2.3297e-02,5.5968e-08
1.5409e-01,9.5367e-02,1.6691e-08,1.9236e+00,-3.7862e-09,3.1383e-07,-1.7165e-03,-8.4701e-02,-4.6427e-09,4.8138e-07,-3.6731e-08,8.1122e-09,3.2222e-08,-4.5203e-01,4.3282e-03,2.9191e-07,-8.0253e-03,8.4156e-07,-2.1252e-02,4.1556e-07,-8.6608e-09,1.1772e-08,-2.6757e-02,-2.9107e-01,1.8997e-02,5.0399e-08,-3.6169e-08,9.2495e-07,-1.7433e-02,4.0857e-07,5.6883e-09,1.1564e-08,-2.6047e-02,-2.4524e-01,1.1161e-02,2.8405e-08,-2.7609e-08,4.7821e-07,-1.3671e-02,3.8211e-07,-1.0454e-08,4.8215e-09,-2.9539e-02,-2.8880e-01,1.2341e-02,1.0259e-02,-2.2806e-02,3.4010e-07,-4.0754e-02,3.6588e-07
-3.7196e-07,1.0663e-01,1.2303e-01,-3.7862e-09,2.3198e+00,-3.8417e-01,-3.3858e-07,-1.3592e-05,-1.1499e-08,2.6144e-07,-3.6693e-07,4.4853e-09,-1.0419e-08,2.4534e-03,-5.8264e-01,-1.0638e-07,1.4789e-08,-1.4967e-05,-1.7054e-09,3.4472e-07,-4.2950e-07,4.1107e-09,1.5504e-09,4.8232e-03,-3.8606e-01,3.5940e-08,1.7211e-07,-1.5012e-05,-3.1336e-09,4.0519e-07,-4.5160e-07,-2.5940e-09,5.7121e-08,3.1673e-02,-3.6173e-01,4.7828e-08,1.2962e-08,-1.0985e-05,-8.3501e-09,5.3911e-07,-3.6876e-07,3.4881e-08,7.9923e-08,2.9304e-02,-5.2248e-01,5.9906e-08,-2.0377e-07,-9.7750e-06,1.2781e-02,4.6670e-07
-1.1625e-06,6.2786e-07,-6.3677e-08,3.1383e-07,-3.8417e-01,2.7445e+00,2.9850e-07,-3.1231e-06,8.0249e-08,-1.9738e-07,-1.1787e-06,6.1549e-07,-7.0167e-08,3.4750e-07,-1.4462e-07,-5.6464e-01,3.7323e-07,-3.4630e-06,8.2244e-08,6.2398e-02,-1.2037e-06,6.2028e-07,-3.8766e-02,3.5656e-07,-1.5489e-07,-4.7069e-01,3.9371e-07,-3.3150e-06,8.5837e-08,2.5124e-02,-1.1936e-06,6.1338e-07,-1.7873e-02,4.1265e-07,-1.5383e-07,-4.0264e-01,3.3477e-07,-9.6629e-03,8.4927e-08,9.3475e-02,-1.1384e-06,6.3211e-07,-9.7008e-03,3.5097e-07,-1.4365e-07,-4.9199e-01,3.1933e-07,-4.4774e-07,9.3974e-08,6.8023e-02
1.7905e-01,2.4975e-02,7.3305e-07,-1.7165e-03,-3.3858e-07,2.9850e-07,2.5976e+00,-9.3749e-08,-2.3477e-07,2.7438e-08,3.1353e-08,4.6736e-08,7.4126e-03,-6.8522e-03,-6.3756e-03,-3.4202e-03,-5.7833e-01,-1.5474e-07,-2.4190e-07,-2.4113e-08,5.3018e-08,5.0475e-08,7.8852e-07,-1.5879e-08,-3.5962e-07,-9.4849e-08,-4.3489e-01,-2.7728e-02,-2.4201e-07,2.2337e-03,5.6701e-08,4.1354e-08,7.9263e-07,-1.9554e-02,-3.6325e-07,-1.0819e-07,-3.8170e-01,-4.4898e-02,-2.3699e-07,-3.0817e-08,5.8763e-08,4.0475e-08,7.7221e-07,-2.6752e-08,-3.5214e-07,-9.9941e-08,-4.1080e-01,-8.0750e-02,-2.3414e-07,-4.3392e-08
2.6571e-03,5.3269e-06,2.5623e-05,-8.4701e-02,-1.3592e-05,-3.1231e-06,-9.3749e-08,2.2097e+00,-4.1452e-06,1.4640e-01,-8.2684e-08,5.5794e-06,2.5963e-05,5.2193e-07,-1.3929e-05,-3.3028e-06,-8.6263e-03,-5.2406e-01,-4.1281e-06,3.5266e-07,1.3665e-08,5.6525e-06,2.6107e-05,4.7495e-07,-1.4206e-05,-4.2451e-06,-1.4795e-02,-3.6594e-01,-4.1528e-06,2.9584e-07,3.1349e-08,5.5795e-06,2.5995e-05,6.3713e-07,-1.4062e-05,-4.2193e-06,-4.7700e-02,-3.2679e-01,-4.1010e-06,3.4366e-07,3.1312e-02,5.3208e-06,2.5665e-05,9.0628e-07,-1.3685e-05,-4.0745e-06,-7.1833e-02,-3.4134e-01,-4.1520e-06,3.6900e-07
-4.2267e-09,-1.9376e-02,-5.7426e-09,-4.6427e-09,-1.1499e-08,8.0249e-08,-2.3477e-07,-4.1452e-06,2.3683e+00,2.2221e-07,4.5586e-09,1.6182e-08,2.3707e-03,-9.6450e-03,2.3102e-02,6.8513e-08,-9.7114e-08,-4.6031e-06,-5.6124e-01,2.3539e-07,-2.1742e-09,1.2581e-08,1.1123e-02,-2.8332e-09,-1.3833e-08,-3.9361e-08,-3.5816e-08,-4.6259e-06,-4.8193e-01,2.4152e-07,1.2293e-02,3.6237e-09,5.0277e-03,-1.1557e-08,-1.2881e-08,-4.6920e-08,-6.9790e-08,-4.3669e-06,-4.3143e-01,2.1188e-07,1.7976e-02,1.1472e-08,6.4050e-02,-2.8475e-02,-1.2658e-08,-5.0953e-08,-9.7407e-08,-3.9552e-06,-4.3796e-01,1.5832e-07
5.6114e-07,2.5688e-02,1.1503e-02,4.8138e-07,2.6144e-07,-1.9738e-07,2.7438e-08,1.4640e-01,2.2221e-07,2.6702e+00,5.7079e-07,6.4544e-09,4.8929e-09,5.0907e-07,2.7868e-07,3.3435e-02,7.9916e-09,8.5288e-03,2.3169e-07,-5.9740e-01,5.5662e-07,-7.5082e-09,-1.7134e-08,5.2101e-07,3.1344e-07,5.0182e-02,-4.0405e-09,5.9058e-07,2.4014e-07,-4.3715e-01,5.3830e-07,-1.1644e-08,-3.3537e-08,4.8811e-07,3.1374e-07,6.9315e-02,3.2586e-03,-2.3356e-07,2.3764e-07,-4.1075e-01,5.2616e-07,-2.3734e-08,5.1609e-04,4.6079e-07,2.9786e-07,1.0277e-01,-1.1470e-08,2.1502e-02,2.3090e-07,-4.5564e-01
